,Year,Area,Variable,Generation (TWh),Share of production (%),Change on last year (%),Change on last year (TWh)
1757,2003,Greece,Nuclear,0.0,0.0,,0.0
1758,2003,Greece,Renewables,5.892,10.1752871081944,64.7190383002516,2.315
1759,2003,Greece,Hydro,4.766,8.23072273551506,70.2142857142857,1.966
1761,2003,Greece,Wind,1.021,1.76323288144374,56.8356374807987,0.369999999999999
1762,2003,Greece,Solar,0.0,0.0,,0.0
1763,2003,Greece,Bioenergy,0.105,0.181331491235644,-16.6666666666666,-0.021
1764,2003,Greece,Other renewables,0.0,0.0,,0.0
1768,2003,Hungary,Fossil,22.796,66.7629569148438,3.7738425820549,0.829
1769,2003,Hungary,Coal,9.17,26.8563043915212,2.08170989647109,0.186999999999999
1770,2003,Hungary,Hard Coal,0.307,0.89911509794951,230.10752688172,0.214
1771,2003,Hungary,Lignite,8.863,25.9571892935717,-0.303712035995507,-0.027000000000001
1772,2003,Hungary,Gas,11.883,34.8019045893616,10.6630657478115,1.14499999999999
1773,2003,Hungary,Other fossil,1.743,5.1047479339609,-22.3953695458593,-0.502999999999999
1774,2003,Hungary,Nuclear,11.013,32.2539236928923,-21.0707374758116,-2.93999999999999
1775,2003,Hungary,Renewables,0.335683,0.983119392263797,41.6551322519116,0.098711
1776,2003,Hungary,Hydro,0.171,0.500810038271551,-11.8556701030927,-0.0229999999999999
1778,2003,Hungary,Wind,0.004,0.0117148546964105,300.0,0.003
1779,2003,Hungary,Solar,0.0,0.0,,0.0
1780,2003,Hungary,Bioenergy,0.160683,0.470594499295834,282.833793957876,0.118710999999999
1781,2003,Hungary,Other renewables,0.0,0.0,,0.0
1785,2003,Ireland,Fossil,23.723,95.4225493745223,1.11674694173309,0.262
1786,2003,Ireland,Coal,6.203,24.9507260367644,-9.06025509456091,-0.617999999999999
1787,2003,Ireland,Hard Coal,6.203,24.9507260367644,-9.06025509456091,-0.617999999999999
1788,2003,Ireland,Lignite,0.0,0.0,,0.0
1789,2003,Ireland,Gas,13.039,52.4476087043964,20.3970452446906,2.20899999999999
1790,2003,Ireland,Other fossil,4.481,18.0242146333614,-22.8743545611015,-1.32899999999999
1791,2003,Ireland,Nuclear,0.0,0.0,,0.0
1792,2003,Ireland,Renewables,1.138,4.57745062547765,-17.6555716353111,-0.244
1793,2003,Ireland,Hydro,0.598,2.40537387876593,-34.4298245614035,-0.314
1795,2003,Ireland,Wind,0.454,1.82615341297614,17.0103092783505,0.066
1796,2003,Ireland,Solar,0.0,0.0,,0.0
1797,2003,Ireland,Bioenergy,0.086,0.345923333735569,4.87804878048778,0.00399999999999999
1798,2003,Ireland,Other renewables,0.0,0.0,,0.0
1802,2003,Italy,Fossil,238.523544,83.5783894234444,4.41024794557218,10.0751409999999
1803,2003,Italy,Coal,38.813,13.6000328281729,9.49586706914549,3.36599999999999
1804,2003,Italy,Hard Coal,38.813,13.6000328281729,9.49586706914549,3.36599999999999
1805,2003,Italy,Lignite,0.0,0.0,,0.0
1806,2003,Italy,Gas,117.3,41.1017919445722,17.991429778502,17.8859999999999
1807,2003,Italy,Other fossil,82.4105439999999,28.8765646506992,-11.9426959630453,-11.176859
1808,2003,Italy,Nuclear,0.0,0.0,,0.0
1809,2003,Italy,Renewables,46.8654729999999,16.4216105765555,-3.0011892867618,-1.45004
1810,2003,Italy,Hydro,36.6697999999999,12.8490578878864,-7.21053717522437,-2.849558
1812,2003,Italy,Wind,1.458,0.510881608313609,3.84615384615385,0.054
1813,2003,Italy,Solar,0.024,0.00840957379940097,14.2857142857142,0.00299999999999999
1814,2003,Italy,Bioenergy,3.372673,1.18178093728112,24.4916957501508,0.663518
1815,2003,Italy,Other renewables,5.341,1.87148056927502,14.5645645645645,0.679
1819,2003,Latvia,Fossil,1.637,41.1767236055818,9.86577181208054,0.147
1820,2003,Latvia,Coal,0.0,0.0,,0.0
1821,2003,Latvia,Hard Coal,0.0,0.0,,0.0
1822,2003,Latvia,Lignite,0.0,0.0,,0.0
1823,2003,Latvia,Gas,1.533,38.5607313911771,16.7555217060167,0.219999999999999
1824,2003,Latvia,Other fossil,0.104,2.6159922144047,-41.2429378531073,-0.073
1825,2003,Latvia,Nuclear,0.0,0.0,,0.0
1826,2003,Latvia,Renewables,2.338547,58.8232763944181,-5.87514831862622,-0.145968999999999
1827,2003,Latvia,Hydro,2.266192,57.0032752725599,-8.01313847517699,-0.197411999999999
1829,2003,Latvia,Wind,0.0484459999999999,1.21859960402933,330.937555595089,0.037204
1830,2003,Latvia,Solar,0.0,0.0,,0.0
1831,2003,Latvia,Bioenergy,0.023909,0.601401517828867,147.249224405377,0.014239
1832,2003,Latvia,Other renewables,0.0,0.0,,0.0
1836,2003,Lithuania,Fossil,2.84499999999999,15.2458834105228,7.11596385542168,0.188999999999999
1837,2003,Lithuania,Coal,0.0,0.0,,0.0
1838,2003,Lithuania,Hard Coal,0.0,0.0,,0.0
1839,2003,Lithuania,Lignite,0.0,0.0,,0.0
1840,2003,Lithuania,Gas,2.518,13.4935446143046,19.3930772878141,0.408999999999999
1841,2003,Lithuania,Other fossil,0.327,1.75233879621827,-40.2193784277879,-0.22
1842,2003,Lithuania,Nuclear,15.484,82.9761893597666,9.48946400791967,1.342
1843,2003,Lithuania,Renewables,0.331775,1.77792722971044,-7.16698051702765,-0.0256139999999999
1844,2003,Lithuania,Hydro,0.325181999999999,1.7425964355714,-8.01361202338823,-0.0283289999999999
1846,2003,Lithuania,Wind,0.0,0.0,,0.0
1847,2003,Lithuania,Solar,0.0,0.0,,0.0
1848,2003,Lithuania,Bioenergy,0.006593,0.0353307941390429,70.0103145951521,0.002715
1849,2003,Lithuania,Other renewables,0.0,0.0,,0.0
1853,2003,Luxembourg,Fossil,2.648741,94.9410709209969,-0.358953504950365,-0.00954199999999971
1854,2003,Luxembourg,Coal,0.0,0.0,,0.0
1855,2003,Luxembourg,Hard Coal,0.0,0.0,,0.0
1856,2003,Luxembourg,Lignite,0.0,0.0,,0.0
1857,2003,Luxembourg,Gas,2.618878,93.8706660754821,-0.191622718191875,-0.00502799999999981
1858,2003,Luxembourg,Other fossil,0.029863,1.0704048455148,-13.1308723856066,-0.00451399999999999
1859,2003,Luxembourg,Nuclear,0.0,0.0,,0.0
1860,2003,Luxembourg,Renewables,0.141137999999999,5.05892907900306,-6.70659157610848,-0.0101459999999999
1861,2003,Luxembourg,Hydro,0.0794199999999999,2.84671844191091,-20.3657839588492,-0.0203109999999999
1863,2003,Luxembourg,Wind,0.026168,0.93796182558455,6.89979165815597,0.00168899999999999
1864,2003,Luxembourg,Solar,0.001399,0.0501455439465295,2271.18644067796,0.00134
1865,2003,Luxembourg,Bioenergy,0.0341509999999999,1.22410326756106,26.4149546548213,0.00713599999999999
1866,2003,Luxembourg,Other renewables,0.0,0.0,,0.0
1870,2003,Malta,Fossil,2.236,100.0,8.96686159844055,0.184
1871,2003,Malta,Coal,0.0,0.0,,0.0
1872,2003,Malta,Hard Coal,0.0,0.0,,0.0
1873,2003,Malta,Lignite,0.0,0.0,,0.0
1874,2003,Malta,Gas,0.0,0.0,,0.0
1875,2003,Malta,Other fossil,2.236,100.0,8.96686159844055,0.184
1876,2003,Malta,Nuclear,0.0,0.0,,0.0
1877,2003,Malta,Renewables,0.0,0.0,,0.0
1878,2003,Malta,Hydro,0.0,0.0,,0.0
1880,2003,Malta,Wind,0.0,0.0,,0.0
1881,2003,Malta,Solar,0.0,0.0,,0.0
1882,2003,Malta,Bioenergy,0.0,0.0,,0.0
1883,2003,Malta,Other renewables,0.0,0.0,,0.0
1887,2003,Netherlands,Fossil,88.61677,91.7389976143989,0.856028246362261,0.752145999999996
1888,2003,Netherlands,Coal,26.571,27.5071739312118,2.22760849492151,0.579
1889,2003,Netherlands,Hard Coal,26.571,27.5071739312118,2.22760849492151,0.579
1890,2003,Netherlands,Lignite,0.0,0.0,,0.0
1891,2003,Netherlands,Gas,55.02,56.9585152871654,-0.470332850940657,-0.259999999999998
1892,2003,Netherlands,Other fossil,7.02577,7.2733083960216,6.57016083428996,0.433146
1893,2003,Netherlands,Nuclear,4.018,4.15956587466068,2.63090676883779,0.102999999999999
1894,2003,Netherlands,Renewables,3.961849,4.1014365109404,-0.340796151931499,-0.0135480000000001
1895,2003,Netherlands,Hydro,0.072,0.0745367702776429,-34.5454545454545,-0.038
1897,2003,Netherlands,Wind,1.319778,1.36627763338176,39.3095207685268,0.372407
1898,2003,Netherlands,Solar,0.025372,0.0262659296595049,54.792264047343,0.00898099999999999
1899,2003,Netherlands,Bioenergy,2.544699,2.63435617762149,-12.3012025978457,-0.356936
1900,2003,Netherlands,Other renewables,0.0,0.0,,0.0
1904,2003,Poland,Fossil,147.759281,98.5000928042578,5.75084949993474,8.03531499999999
1905,2003,Poland,Coal,140.658,93.7661983727526,5.80085147353062,7.71200000000001
1906,2003,Poland,Hard Coal,84.72,56.4765056103428,6.0298866110986,4.81799999999999
1907,2003,Poland,Lignite,55.938,37.2896927624098,5.45584797526583,2.894
1908,2003,Poland,Gas,2.425,1.61656664429982,10.3275705186533,0.226999999999999
1909,2003,Poland,Other fossil,4.676281,3.11732778720537,2.10296320977054,0.0963149999999997
1910,2003,Poland,Nuclear,0.0,0.0,,0.0
1911,2003,Poland,Renewables,2.25,1.4999071957421,-18.6844958438742,-0.516999999999999
1912,2003,Poland,Hydro,1.671,1.11393107737113,-26.6783677051338,-0.607999999999999
1914,2003,Poland,Wind,0.124,0.0826615521208984,103.27868852459,0.063
1915,2003,Poland,Solar,0.0,0.0,,0.0
1916,2003,Poland,Bioenergy,0.455,0.30331456625007,6.55737704918033,0.028
1917,2003,Poland,Other renewables,0.0,0.0,,0.0
1921,2003,Portugal,Fossil,28.8179999999999,61.9462178371058,-19.7650137817746,-7.099
1922,2003,Portugal,Coal,14.527,31.2267578083016,-4.50302392847752,-0.685
1923,2003,Portugal,Hard Coal,14.527,31.2267578083016,-4.50302392847752,-0.685
1924,2003,Portugal,Lignite,0.0,0.0,,0.0
1925,2003,Portugal,Gas,7.74,16.6376475140259,-14.3521080004426,-1.297
1926,2003,Portugal,Other fossil,6.551,14.0818125147782,-43.8549880013712,-5.11699999999999
1927,2003,Portugal,Nuclear,0.0,0.0,,0.0
1928,2003,Portugal,Renewables,17.703,38.0537821628941,81.8863659714373,7.96999999999999
1929,2003,Portugal,Hydro,15.7229999999999,33.7976397755852,101.576923076923,7.92299999999999
1931,2003,Portugal,Wind,0.496,1.06618516368951,37.0165745856353,0.134
1932,2003,Portugal,Solar,0.003,0.00644870058683175,50.0,0.001
1933,2003,Portugal,Bioenergy,1.391,2.99004750542765,-5.56687033265444,-0.082
1934,2003,Portugal,Other renewables,0.09,0.193461017604952,-6.25,-0.006
1938,2003,Romania,Fossil,36.673,66.8715012490654,11.617360603847,3.817
1939,2003,Romania,Coal,23.344,42.56669280283,14.9271366679795,3.032
1940,2003,Romania,Hard Coal,0.0,0.0,-100.0,-0.4
1941,2003,Romania,Lignite,23.344,42.56669280283,17.2358376858176,3.432
1942,2003,Romania,Gas,9.696,17.680202768002,8.14186928396163,0.73
1943,2003,Romania,Other fossil,3.633,6.62460567823343,1.53717160424817,0.0550000000000001
1944,2003,Romania,Nuclear,4.906,8.94586167283601,-11.0103391982586,-0.607
1945,2003,Romania,Renewables,13.262,24.1826370780985,-17.3655679481587,-2.78699999999999
1946,2003,Romania,Hydro,13.259,24.1771667183311,-17.3688146578586,-2.78699999999999
1948,2003,Romania,Wind,0.0,0.0,,0.0
1949,2003,Romania,Solar,0.0,0.0,,0.0
1950,2003,Romania,Bioenergy,0.003,0.00547035976732736,0.0,0.0
1951,2003,Romania,Other renewables,0.0,0.0,,0.0
1955,2003,Slovakia,Fossil,9.52099999999999,30.7466253310081,7.96008617757115,0.702
1956,2003,Slovakia,Coal,5.96599999999999,19.2662920622618,15.7322987390882,0.810999999999999
1957,2003,Slovakia,Hard Coal,3.553,11.4738745721113,13.1168417701369,0.411999999999999
1958,2003,Slovakia,Lignite,2.413,7.79241749015048,19.8113207547169,0.399
1959,2003,Slovakia,Gas,2.396,7.73751856875282,-4.57984866587017,-0.115
1960,2003,Slovakia,Other fossil,1.159,3.74281469999354,0.520381613182996,0.006
1961,2003,Slovakia,Nuclear,17.864,57.6890783439901,-0.495738873725837,-0.0889999999999986
1962,2003,Slovakia,Renewables,3.581,11.5642963250016,-33.9298892988929,-1.839
1963,2003,Slovakia,Hydro,3.48,11.2381321449331,-33.9407744874715,-1.78799999999999
1965,2003,Slovakia,Wind,0.002,0.00645869663501905,inf,0.002
1966,2003,Slovakia,Solar,0.0,0.0,,0.0
1967,2003,Slovakia,Bioenergy,0.099,0.319705483433443,-34.8684210526315,-0.0529999999999999
1968,2003,Slovakia,Other renewables,0.0,0.0,,0.0
1972,2003,Slovenia,Fossil,5.533872,40.041196933876,-2.15926449787835,-0.122128
1973,2003,Slovenia,Coal,5.108,36.9597334268373,-3.65899660505469,-0.193999999999999
1974,2003,Slovenia,Hard Coal,0.508,3.67571350447011,2.83400809716598,0.014
1975,2003,Slovenia,Lignite,4.6,33.2840199223672,-4.3261231281198,-0.208
1976,2003,Slovenia,Gas,0.37,2.6771929067991,28.4722222222222,0.082
1977,2003,Slovenia,Other fossil,0.055872,0.404270600239673,-15.3454545454545,-0.010128
1978,2003,Slovenia,Nuclear,5.207,37.6760634208186,-5.80680173661359,-0.320999999999999
1979,2003,Slovenia,Renewables,3.07957399999999,22.2827396453052,-9.79736161792024,-0.334488
1980,2003,Slovenia,Hydro,2.95728499999999,21.3978984469821,-10.7251965546929,-0.355279
1982,2003,Slovenia,Wind,0.0,0.0,,0.0
1983,2003,Slovenia,Solar,1e-06,7.23565650486243e-06,0.0,0.0
1984,2003,Slovenia,Bioenergy,0.122288,0.884833962666617,20.484349291112,0.0207909999999999
1985,2003,Slovenia,Other renewables,0.0,0.0,,0.0
1989,2003,Spain,Fossil,139.655,54.2787960760536,-2.82774024311329,-4.06399999999999
1990,2003,Spain,Coal,74.722,29.041711362965,-7.95742898672119,-6.45999999999999
1991,2003,Spain,Hard Coal,68.817,26.7466536075742,-7.78538598630522,-5.81
1992,2003,Spain,Lignite,5.905,2.29505775539076,-9.91609458428679,-0.649999999999999
1993,2003,Spain,Gas,39.368,15.3009032538905,21.5586982029271,6.98199999999999
1994,2003,Spain,Other fossil,25.565,9.93618145919811,-15.2101091174422,-4.58599999999999
1995,2003,Spain,Nuclear,61.875,24.0485518399328,-1.81065126317125,-1.14099999999999
1996,2003,Spain,Renewables,55.7619999999999,21.6726520840134,68.1097377148025,22.5919999999999
1997,2003,Spain,Hydro,40.483,15.7342630163394,90.7416132679984,19.2589999999999
1999,2003,Spain,Wind,12.075,4.69311132876265,29.2549775208734,2.73299999999999
2000,2003,Spain,Solar,0.02,0.00777326928159445,11.1111111111111,0.002
2001,2003,Spain,Bioenergy,3.184,1.23750446962983,23.1245166279969,0.598
2002,2003,Spain,Other renewables,0.0,0.0,,0.0
2006,2003,Sweden,Fossil,9.233,6.82012144277722,24.032778076303,1.789
2007,2003,Sweden,Coal,2.846,2.10224906597465,19.9325747998314,0.472999999999999
2008,2003,Sweden,Hard Coal,2.846,2.10224906597465,19.9325747998314,0.472999999999999
2009,2003,Sweden,Lignite,0.0,0.0,,0.0
2010,2003,Sweden,Gas,0.73,0.539227624090477,31.2949640287769,0.173999999999999
2011,2003,Sweden,Other fossil,5.657,4.17864475271209,25.2934662236987,1.142
2012,2003,Sweden,Nuclear,67.415,49.7973017507664,-1.02186137334644,-0.695999999999998
2013,2003,Sweden,Renewables,58.730821,43.3825768064563,-17.4487418741454,-12.41385
2014,2003,Sweden,Hydro,53.539998,39.5482820758204,-19.3188698010849,-12.820002
2016,2003,Sweden,Wind,0.679,0.501555557201964,11.6776315789473,0.071
2017,2003,Sweden,Solar,0.001823,0.00134659172426978,9.09634949132256,0.000152
2018,2003,Sweden,Bioenergy,4.51,3.33139258170966,8.02395209580837,0.334999999999999
2019,2003,Sweden,Other renewables,0.0,0.0,,0.0
2023,2003,United Kingdom,Fossil,296.160965,74.8890377224432,3.69069467661951,10.541348
2024,2003,United Kingdom,Coal,138.305,34.97263173154,11.2858970542086,14.026
2025,2003,United Kingdom,Hard Coal,138.305,34.97263173154,11.2858970542086,14.026
2026,2003,United Kingdom,Lignite,0.0,0.0,,0.0
2027,2003,United Kingdom,Gas,148.881,37.6469425170703,-2.22950432110116,-3.39500000000001
2028,2003,United Kingdom,Other fossil,8.974965,2.26946347383291,-0.989032410304802,-0.0896519999999991
2029,2003,United Kingdom,Nuclear,88.686,22.4256738204935,0.953920407977415,0.838000000000008
2030,2003,United Kingdom,Renewables,10.619413,2.68528845706321,-4.54867769690731,-0.506061999999998
2031,2003,United Kingdom,Hydro,3.227549,0.816137396135354,-32.5848890095716,-1.56002599999999
2033,2003,United Kingdom,Wind,1.28535,0.325021309396876,2.33482799691726,0.0293260000000001
2034,2003,United Kingdom,Solar,0.00294499999999999,0.000744690361515385,9.15492957746477,0.000246999999999999
2035,2003,United Kingdom,Bioenergy,6.10354299999999,1.54337848665354,20.1691590246038,1.02441699999999
2036,2003,United Kingdom,Other renewables,2.6e-05,6.57451592509338e-06,-50.0,-2.6e-05
2040,2004,Austria,Fossil,22.306379,36.0157618028448,-2.29161816409394,-0.523165999999999
2041,2004,Austria,Coal,7.90499999999999,12.7633712783006,-6.37214260334004,-0.538
2042,2004,Austria,Hard Coal,6.906,11.15039115091,-0.375072129255638,-0.0260000000000006
2043,2004,Austria,Lignite,0.999,1.61298012739055,-33.8848444738583,-0.511999999999999
2044,2004,Austria,Gas,10.953,17.6846559913,-1.89000358294518,-0.211
2045,2004,Austria,Other fossil,3.448379,5.56773453324415,7.00793937710722,0.225833999999999
2046,2004,Austria,Nuclear,0.0,0.0,,0.0
2047,2004,Austria,Renewables,39.628668,63.9842381971551,12.4166123239981,4.37705599999999
2048,2004,Austria,Hydro,36.762142,59.3559604467564,10.6793643063349,3.54714999999999
2050,2004,Austria,Wind,0.933628,1.5074308412166,150.787178433379,0.561349
2051,2004,Austria,Solar,0.0184279999999999,0.0297537515390922,25.4288047917233,0.00373599999999999
2052,2004,Austria,Bioenergy,1.912494,3.08790271847214,16.1421377750679,0.265809999999999
2053,2004,Austria,Other renewables,0.001976,0.00319043917089463,-33.3558178752107,-0.000988999999999999
2057,2004,Belgium,Fossil,35.543276,42.1367599256265,1.58124035438695,0.553275999999996
2058,2004,Belgium,Coal,9.146,10.8426360665173,-5.10479352562771,-0.491999999999999
2059,2004,Belgium,Hard Coal,9.146,10.8426360665173,-5.10479352562771,-0.491999999999999
2060,2004,Belgium,Lignite,0.0,0.0,,0.0
2061,2004,Belgium,Gas,21.477,25.461108112901,-0.610856587532981,-0.132000000000001
2062,2004,Belgium,Other fossil,4.92027599999999,5.83301574620815,31.4527384450975,1.17727599999999
2063,2004,Belgium,Nuclear,47.312,56.0886505115973,-0.141412862238543,-0.0670000000000001
2064,2004,Belgium,Renewables,1.496905,1.77458956277609,25.5792785234899,0.304904999999999
2065,2004,Belgium,Hydro,0.316904,0.375691530726395,28.3012145748987,0.0699039999999999
2067,2004,Belgium,Wind,0.141454,0.167694537738152,60.7431818181818,0.053454
2068,2004,Belgium,Solar,0.000658,0.000780062817818545,inf,0.000658
2069,2004,Belgium,Bioenergy,1.03788899999999,1.23042343149372,21.1072345390898,0.180888999999999
2070,2004,Belgium,Other renewables,0.0,0.0,,0.0
2074,2004,Bulgaria,Fossil,21.442,51.7962603447883,-2.62046414460238,-0.576999999999998
2075,2004,Bulgaria,Coal,18.902,45.6605220146063,-1.74143577480896,-0.335
2076,2004,Bulgaria,Hard Coal,3.95,9.54179779693658,-12.7071823204419,-0.575
2077,2004,Bulgaria,Lignite,14.952,36.1187242176698,1.63132137030994,0.24
2078,2004,Bulgaria,Gas,1.494,3.60897364775272,-15.2099886492622,-0.268
2079,2004,Bulgaria,Other fossil,1.046,2.52676468242928,2.54901960784315,0.026
2080,2004,Bulgaria,Nuclear,16.815,40.6190708748072,-2.69097222222222,-0.464999999999999
2081,2004,Bulgaria,Renewables,3.139811,7.58466878040436,4.8350918196995,0.144811
2082,2004,Bulgaria,Hydro,3.138811,7.58225313539248,4.80170283806344,0.143811
2084,2004,Bulgaria,Wind,0.001,0.00241564501188267,inf,0.001
2085,2004,Bulgaria,Solar,0.0,0.0,,0.0
2086,2004,Bulgaria,Bioenergy,0.0,0.0,,0.0
2087,2004,Bulgaria,Other renewables,0.0,0.0,,0.0
2091,2004,Croatia,Fossil,6.264,45.0757739303138,-19.0069821567106,-1.46999999999999
2092,2004,Croatia,Coal,2.139,15.3922542204568,-11.0232945091514,-0.264999999999999
2093,2004,Croatia,Hard Coal,2.12,15.255530129672,-11.4082741328875,-0.272999999999999
2094,2004,Croatia,Lignite,0.019,0.136724090784796,72.7272727272727,0.008
2095,2004,Croatia,Gas,2.465,17.7381517781327,19.6021348859776,0.403999999999999
2096,2004,Croatia,Other fossil,1.66,11.9453679317243,-49.2199449372896,-1.609
2097,2004,Croatia,Nuclear,0.0,0.0,,0.0
2098,2004,Croatia,Renewables,7.6326,54.9242260696861,39.847557623951,2.17479999999999
2099,2004,Croatia,Hydro,7.6266,54.8810500410172,39.7376232181464,2.16879999999999
2101,2004,Croatia,Wind,0.002,0.0143920095562943,inf,0.002
2102,2004,Croatia,Solar,0.0,0.0,,0.0
2103,2004,Croatia,Bioenergy,0.004,0.0287840191125886,inf,0.004
2104,2004,Croatia,Other renewables,0.0,0.0,,0.0
2108,2004,Cyprus,Fossil,4.201,99.9807939774482,3.67719644619941,0.149
2109,2004,Cyprus,Coal,0.0,0.0,,0.0
2110,2004,Cyprus,Hard Coal,0.0,0.0,,0.0
2111,2004,Cyprus,Lignite,0.0,0.0,,0.0
2112,2004,Cyprus,Gas,0.0,0.0,,0.0
2113,2004,Cyprus,Other fossil,4.201,99.9807939774482,3.67719644619941,0.149
2114,2004,Cyprus,Nuclear,0.0,0.0,,0.0
2115,2004,Cyprus,Renewables,0.000807,0.0192060225517259,inf,0.000807
2116,2004,Cyprus,Hydro,0.0,0.0,,0.0
2118,2004,Cyprus,Wind,0.000354999999999999,0.00844874598000336,inf,0.000354999999999999
2119,2004,Cyprus,Solar,0.000452,0.0107572765717225,inf,0.000452
