,Unnamed: 0,Year,Area,Variable,Generation (TWh),Share of production (%),Change on last year (%),Change on last year (TWh)
5442,7624,2014,Sweden,Hydro,63.7629669999999,41.525063465559704,3.91471677965153,2.4021039999999902
5443,7626,2014,Sweden,Wind,11.235,7.316693528950171,14.153627311522,1.3929999999999898
5444,7627,2014,Sweden,Solar,0.047,0.0306083307397114,34.2857142857142,0.0119999999999999
5445,7628,2014,Sweden,Bioenergy,10.696,6.965674587062839,-6.58515283842794,-0.753999999999999
5446,7629,2014,Sweden,Other renewables,0.0,0.0,,0.0
5447,7633,2014,United Kingdom,Fossil,206.945749,61.7348278510069,-10.631337040960199,-24.6183609999999
5448,7634,2014,United Kingdom,Coal,100.23899999999999,29.902703674077802,-23.0452106220778,-30.018
5449,7635,2014,United Kingdom,Hard Coal,100.23899999999999,29.902703674077802,-23.0452106220778,-30.018
5450,7636,2014,United Kingdom,Lignite,0.0,0.0,,0.0
5451,7637,2014,United Kingdom,Gas,100.89299999999999,30.097801073322,5.2690337322496,5.04999999999999
5452,7638,2014,United Kingdom,Other fossil,5.813749,1.7343231036070401,6.398827988455559,0.349638999999999
5453,7639,2014,United Kingdom,Nuclear,63.748000000000005,19.0169250871927,-9.71433427280581,-6.859
5455,7641,2014,United Kingdom,Hydro,5.887738,1.75639506304539,25.2347564885998,1.186377
5456,7643,2014,United Kingdom,Wind,31.9593189999999,9.533914401403882,12.5446305664911,3.5623009999999904
5457,7644,2014,United Kingdom,Solar,4.05409,1.20939207232755,101.680467426641,2.043935
5458,7645,2014,United Kingdom,Bioenergy,22.620063000000002,6.74788296948265,24.9668620516087,4.519214
5459,7646,2014,United Kingdom,Other renewables,0.002221,0.0006625555408586151,-53.3010933557611,-0.002535
5460,7650,2015,Austria,Fossil,14.267833,23.068491991891303,25.016006143975897,2.8550279999999906
5461,7651,2015,Austria,Coal,2.9542599999999903,4.77650131957425,0.653474521989161,0.0191799999999995
5462,7652,2015,Austria,Hard Coal,2.9542599999999903,4.77650131957425,0.653474521989161,0.0191799999999995
5463,7653,2015,Austria,Lignite,0.0,0.0,,0.0
5464,7654,2015,Austria,Gas,7.663649,12.3907271402157,44.0344382869491,2.342943
5465,7655,2015,Austria,Other fossil,3.649924,5.90126353210135,15.612988075143,0.49290500000000004
5466,7656,2015,Austria,Nuclear,0.0,0.0,,0.0
5468,7658,2015,Austria,Hydro,37.156866,60.0758970030544,-9.389491420746038,-3.8503709999999907
5469,7660,2015,Austria,Wind,4.840321,7.82591906049669,25.8640160700007,0.9946459999999999
5470,7661,2015,Austria,Solar,0.937098,1.51511709652176,19.3381437154726,0.151852
5471,7662,2015,Austria,Bioenergy,4.647693999999991,7.51447622212579,2.1981750443683,0.0999669999999994
5472,7663,2015,Austria,Other renewables,6.1e-05,9.8625909870502e-05,-84.1145833333333,-0.000323
5473,7667,2015,Belgium,Fossil,27.6408,40.5038509782774,10.2267878435016,2.56449999999999
5474,7668,2015,Belgium,Coal,2.0747,3.0401920213826,-0.7415558319777908,-0.0154999999999998
5475,7669,2015,Belgium,Hard Coal,2.0747,3.0401920213826,-0.7415558319777908,-0.0154999999999998
5476,7670,2015,Belgium,Lignite,0.0,0.0,,0.0
5477,7671,2015,Belgium,Gas,22.0261,32.2762681265606,13.9972880092746,2.7044999999999906
5478,7672,2015,Belgium,Other fossil,3.54,5.18739083033422,-3.3974621367171403,-0.12449999999999901
5479,7673,2015,Belgium,Nuclear,26.103,38.2504132328288,-22.549921371984603,-7.6
5481,7675,2015,Belgium,Hydro,0.3184,0.46657210180181197,8.966461327857632,0.0262
5482,7677,2015,Belgium,Wind,5.574,8.16794251081439,20.7722141572595,0.958699999999999
5483,7678,2015,Belgium,Solar,3.0562,4.47844741685521,5.89009770632666,0.17
5484,7679,2015,Belgium,Bioenergy,5.55,8.13277375942229,24.431092079008103,1.0896999999999901
5485,7680,2015,Belgium,Other renewables,0.0,0.0,,0.0
5486,7684,2015,Bulgaria,Fossil,24.568,50.436751722092296,3.8464789923070497,0.910000000000003
5487,7685,2015,Bulgaria,Coal,22.522,46.2364263385283,5.71227411405774,1.217
5488,7686,2015,Bulgaria,Hard Coal,0.6659999999999999,1.36726134186394,-71.2931034482758,-1.6540000000000001
5489,7687,2015,Bulgaria,Lignite,21.855999999999998,44.869164996664296,15.1224651040295,2.8710000000000004
5490,7688,2015,Bulgaria,Gas,1.864,3.8266894012528505,-12.9785247432306,-0.27799999999999897
5491,7689,2015,Bulgaria,Other fossil,0.182,0.37363598231116896,-13.7440758293838,-0.0289999999999999
5492,7690,2015,Bulgaria,Nuclear,15.383,31.580452285124803,-3.0503560849562,-0.48400000000000104
5494,7692,2015,Bulgaria,Hydro,5.654542,11.608463487306302,22.8813100751929,1.05291299999999
5495,7694,2015,Bulgaria,Wind,1.451511,2.9798721885739905,9.088838902220632,0.12093399999999999
5496,7695,2015,Bulgaria,Solar,1.383274,2.8397853834917597,10.444212368579,0.130809999999999
5497,7696,2015,Bulgaria,Bioenergy,0.270185,0.554674933410677,34.5596438105103,0.069393
5498,7697,2015,Bulgaria,Other renewables,0.0,0.0,,0.0
5499,7701,2015,Croatia,Fossil,3.728,33.175004556223804,6.544727064875691,0.22899999999999998
5500,7702,2015,Croatia,Coal,2.31,20.5564003553854,-2.44932432432432,-0.0579999999999998
5501,7703,2015,Croatia,Hard Coal,2.294,20.4140183615819,-2.29982964224871,-0.0539999999999998
5502,7704,2015,Croatia,Lignite,0.016,0.142381993803535,-19.999999999999897,-0.004
5503,7705,2015,Croatia,Gas,1.197,10.651952911427,19.4610778443113,0.195
5504,7706,2015,Croatia,Other fossil,0.221,1.9666512894113302,71.3178294573643,0.092
5505,7707,2015,Croatia,Nuclear,0.0,0.0,,0.0
5507,7709,2015,Croatia,Hydro,6.390636,56.8694684595407,-29.0411853273107,-2.615484
5508,7711,2015,Croatia,Wind,0.796295,7.08612935973665,9.08598983519872,0.066325
5509,7712,2015,Croatia,Solar,0.057263999999999995,0.509585155822854,62.802069710581705,0.022090000000000002
5510,7713,2015,Croatia,Bioenergy,0.265181,2.35981246867596,61.127854269707896,0.100603
5511,7714,2015,Croatia,Other renewables,0.0,0.0,,0.0
5512,7718,2015,Cyprus,Fossil,4.135,91.18469984687141,2.52913463922637,0.10199999999999901
5513,7719,2015,Cyprus,Coal,0.0,0.0,,0.0
5514,7720,2015,Cyprus,Hard Coal,0.0,0.0,,0.0
5515,7721,2015,Cyprus,Lignite,0.0,0.0,,0.0
5516,7722,2015,Cyprus,Gas,0.0,0.0,,0.0
5517,7723,2015,Cyprus,Other fossil,4.135,91.18469984687141,2.52913463922637,0.10199999999999901
5518,7724,2015,Cyprus,Nuclear,0.0,0.0,,0.0
5520,7726,2015,Cyprus,Hydro,0.0,0.0,,0.0
5521,7728,2015,Cyprus,Wind,0.22185700000000003,4.8923733866813395,21.3327864369702,0.039007
5522,7729,2015,Cyprus,Solar,0.126659,2.7930744614038394,51.5241057542768,0.0430689999999999
5523,7730,2015,Cyprus,Bioenergy,0.051236000000000004,1.1298523050433602,1.49360167980667,0.000754000000000004
5524,7731,2015,Cyprus,Other renewables,0.0,0.0,,0.0
5525,7735,2015,Czech Republic,Fossil,46.272521000000005,56.0648952094302,1.6730088534853798,0.761405000000003
5526,7736,2015,Czech Republic,Coal,41.141000000000005,49.8474214061337,1.01652466422765,0.41400000000000103
5527,7737,2015,Czech Republic,Hard Coal,5.667000000000001,6.86627299065554,10.5109204368174,0.5389999999999989
5528,7738,2015,Czech Republic,Lignite,35.474000000000004,42.9811484154781,-0.35113345880501895,-0.125
5529,7739,2015,Czech Republic,Gas,2.279,2.76129100859431,25.0137136588041,0.45599999999999896
5530,7740,2015,Czech Republic,Other fossil,2.852521,3.45618279470226,-3.66736730340857,-0.10859499999999901
5531,7741,2015,Czech Republic,Nuclear,26.840999999999998,32.5211987545765,-11.4888705688375,-3.4839999999999907
5533,7743,2015,Czech Republic,Hydro,1.7947689999999898,2.1745851260218503,-5.971450410714031,-0.11397999999999901
5534,7745,2015,Czech Republic,Wind,0.572612,0.6937904199268129,20.159313725490197,0.0960679999999999
5535,7746,2015,Czech Republic,Solar,2.263846,2.74293005907951,6.64087138678834,0.140976999999999
5536,7747,2015,Czech Republic,Bioenergy,4.78911,5.80260043096495,2.69289803466303,0.125583999999999
5537,7748,2015,Czech Republic,Other renewables,0.0,0.0,,0.0
5538,7752,2015,Denmark,Fossil,10.003581,34.565869190417104,-29.551933927594103,-4.196356
5539,7753,2015,Denmark,Coal,7.109878,24.567113807328,-35.738629790310895,-3.954122
5540,7754,2015,Denmark,Hard Coal,7.109878,24.567113807328,-35.738629790310895,-3.954122
5541,7755,2015,Denmark,Lignite,0.0,0.0,,0.0
5542,7756,2015,Denmark,Gas,1.8249790000000001,6.30594038167514,-12.9617432651883,-0.271775999999999
5543,7757,2015,Denmark,Other fossil,1.068724,3.69281500141392,2.84281290476546,0.0295419999999999
5544,7758,2015,Denmark,Nuclear,0.0,0.0,,0.0
5546,7760,2015,Denmark,Hydro,0.01803,0.0622999525373184,19.3723516949152,0.002926
5547,7762,2015,Denmark,Wind,14.133092000000001,48.8347732005299,8.06352163825465,1.0545879999999999
5548,7763,2015,Denmark,Solar,0.604262,2.08793643483666,1.46830154588106,0.00874399999999997
5549,7764,2015,Denmark,Bioenergy,4.181667,14.449121221678901,-2.62867625228867,-0.11289000000000099
5550,7765,2015,Denmark,Other renewables,0.0,0.0,,0.0
5551,7769,2015,Estonia,Fossil,8.915,85.5845477411055,-19.372343311929,-2.1419999999999897
5552,7770,2015,Estonia,Coal,0.0,0.0,-100.0,-0.006
5553,7771,2015,Estonia,Hard Coal,0.0,0.0,-100.0,-0.006
5554,7772,2015,Estonia,Lignite,0.0,0.0,,0.0
5555,7773,2015,Estonia,Gas,0.062,0.595203809304379,-10.1449275362318,-0.006999999999999999
5556,7774,2015,Estonia,Other fossil,8.853,84.98934393180109,-19.3862684392642,-2.12899999999999
5557,7775,2015,Estonia,Nuclear,0.0,0.0,,0.0
5559,7777,2015,Estonia,Hydro,0.0266,0.25536163431445896,-1.6053858104608998,-0.000434
5560,7779,2015,Estonia,Wind,0.715,6.86404392988115,18.4402332361515,0.11131999999999902
5561,7780,2015,Estonia,Solar,0.0,0.0,,0.0
5562,7781,2015,Estonia,Bioenergy,0.76,7.29604669469884,0.263852242744055,0.002
5563,7782,2015,Estonia,Other renewables,0.0,0.0,,0.0
5564,7820,2015,Finland,Fossil,14.577363,21.3278093970735,-18.793158339370603,-3.3735419999999903
5565,7821,2015,Finland,Coal,5.12,7.49095595088197,-35.378013378770596,-2.803
5566,7822,2015,Finland,Hard Coal,5.12,7.49095595088197,-35.378013378770596,-2.803
5567,7823,2015,Finland,Lignite,0.0,0.0,,0.0
5568,7824,2015,Finland,Gas,5.195,7.600686750943719,-5.904727404455709,-0.32599999999999896
5569,7825,2015,Finland,Other fossil,4.262363,6.2361666952478805,-5.42594086185529,-0.24454199999999898
5570,7826,2015,Finland,Nuclear,23.245,34.009232632471,-1.42069550466495,-0.334999999999997
5572,7828,2015,Finland,Hydro,16.768698,24.5339019671177,25.1671488128276,3.3716539999999906
5573,7830,2015,Finland,Wind,2.327359,3.4051062013454505,110.20753776287701,1.2201870000000001
5574,7831,2015,Finland,Solar,0.011311,0.0165488677266457,45.910732714138206,0.0035589999999999897
5575,7832,2015,Finland,Bioenergy,11.419356,16.7074009342655,-2.8854925620294303,-0.33929499999999896
5576,7833,2015,Finland,Other renewables,0.0,0.0,,0.0
5577,7837,2015,France,Fossil,44.607755,7.773183498125269,25.4110927238056,9.03852899999999
5578,7838,2015,France,Coal,11.873673,2.06906263329628,5.61600134491995,0.6313680000000009
5579,7839,2015,France,Hard Coal,11.873673,2.06906263329628,5.61600134491995,0.6313680000000009
5580,7840,2015,France,Lignite,0.0,0.0,,0.0
5581,7841,2015,France,Gas,21.1431529999999,3.68432816217579,60.627153214844505,7.98027699999999
5582,7842,2015,France,Other fossil,11.590929,2.01979270265319,3.82373951376944,0.42688400000000104
5583,7843,2015,France,Nuclear,437.427807999999,76.2245627193458,0.217375631000837,0.948798999999951
5585,7845,2015,France,Hydro,55.556272,9.68103184586983,-12.8848953331003,-8.217136999999981
5586,7847,2015,France,Wind,21.420602,3.73267540557262,23.6485526627879,4.0968230000000005
5587,7848,2015,France,Solar,7.753328,1.3510664516775701,21.307297202196,1.361851
5588,7849,2015,France,Bioenergy,6.522136,1.13652345713719,10.378885138965801,0.613273999999999
5589,7850,2015,France,Other renewables,0.579357,0.100956622271696,2.79194707081533,0.015736
5590,7854,2015,Germany,Fossil,361.8,56.320049813200505,-0.138007176373167,-0.5
5591,7855,2015,Germany,Coal,272.2,42.3723536737235,-0.80174927113702,-2.19999999999998
5592,7856,2015,Germany,Hard Coal,117.7,18.3219178082191,-0.758853288364247,-0.8999999999999909
5593,7857,2015,Germany,Lignite,154.5,24.0504358655043,-0.834403080872925,-1.30000000000001
5594,7858,2015,Germany,Gas,62.0,9.65130759651307,1.4729950900163702,0.8999999999999979
5595,7859,2015,Germany,Other fossil,27.5999999999999,4.2963885429638795,2.9850746268656496,0.799999999999997
5596,7860,2015,Germany,Nuclear,91.8,14.2901618929016,-5.458290422245099,-5.29999999999999
5598,7862,2015,Germany,Hydro,19.0,2.95765877957658,-3.0612244897959195,-0.600000000000001
5599,7864,2015,Germany,Wind,80.6,12.5466998754669,37.77777777777771,22.0999999999999
5600,7865,2015,Germany,Solar,38.7,6.02428393524284,7.2022160664819905,2.6
5601,7866,2015,Germany,Bioenergy,50.4,7.84557907845579,4.34782608695651,2.09999999999999
5602,7867,2015,Germany,Other renewables,0.1,0.0155666251556662,0.0,0.0
5603,7871,2015,Greece,Fossil,36.972,71.3436646827691,-3.1284389246973596,-1.19399999999999
5604,7872,2015,Greece,Coal,22.107,42.6591581505457,-14.1342344441855,-3.6389999999999905
5605,7873,2015,Greece,Hard Coal,0.0,0.0,,0.0
5606,7874,2015,Greece,Lignite,22.107,42.6591581505457,-14.1342344441855,-3.6389999999999905
5607,7875,2015,Greece,Gas,9.09,17.540677051995303,33.873343151693604,2.3
5608,7876,2015,Greece,Other fossil,5.775,11.143829480228,2.57548845470694,0.145
5609,7877,2015,Greece,Nuclear,0.0,0.0,,0.0
5611,7879,2015,Greece,Hydro,6.098319999999999,11.767729557725401,36.2397174905594,1.6221510000000001
5612,7881,2015,Greece,Wind,4.621019,8.91702991530631,25.279247405840998,0.932444
5613,7882,2015,Greece,Solar,3.899636,7.5250006266595,2.84162098797826,0.10775099999999901
5614,7883,2015,Greece,Bioenergy,0.23142600000000002,0.446575217539611,5.3559803515417,0.011765000000000001
5615,7884,2015,Greece,Other renewables,0.0,0.0,,0.0
5616,7888,2015,Hungary,Fossil,11.23455,37.0803954978141,6.51348210359612,0.6870120000000011
5617,7889,2015,Hungary,Coal,5.79,19.1102883455361,-3.41951626355295,-0.205
5618,7890,2015,Hungary,Hard Coal,0.08,0.264045434826061,56.862745098039206,0.028999999999999998
5619,7891,2015,Hungary,Lignite,5.71,18.8462429107101,-3.9367429340511397,-0.233999999999999
5620,7892,2015,Hungary,Gas,5.1080000000000005,16.859301013644,20.4716981132075,0.867999999999999
5621,7893,2015,Hungary,Other fossil,0.33655,1.11080613863388,7.68290575865973,0.0240119999999999
5622,7894,2015,Hungary,Nuclear,15.834000000000001,52.2611926879481,1.1821841651223601,0.185
5624,7896,2015,Hungary,Hydro,0.233710999999999,0.7713790327329201,-22.4779999800979,-0.06776599999999999
5625,7898,2015,Hungary,Wind,0.6933229999999999,2.28835966262386,5.60255277667773,0.036782999999999996
5626,7899,2015,Hungary,Solar,0.141,0.465380078880933,110.44776119402901,0.0739999999999999
5627,7900,2015,Hungary,Bioenergy,2.161232,7.1332930399999706,1.63864732118503,0.0348440000000001
5628,7901,2015,Hungary,Other renewables,0.0,0.0,,0.0
5629,7905,2015,Ireland,Fossil,20.241038999999898,72.0257028888723,4.25007381855164,0.825187999999997
5630,7906,2015,Ireland,Coal,4.87443399999999,17.3451834678752,23.1929352084085,0.917685999999999
5631,7907,2015,Ireland,Hard Coal,4.87443399999999,17.3451834678752,23.1929352084085,0.917685999999999
5632,7908,2015,Ireland,Lignite,0.0,0.0,,0.0
5633,7909,2015,Ireland,Gas,12.3709599999999,44.02081777571421,-2.11177651122902,-0.266883000000001
5634,7910,2015,Ireland,Other fossil,2.995645,10.659701645282901,6.1811034785876,0.17438499999999998
5635,7911,2015,Ireland,Nuclear,0.0,0.0,,0.0
5637,7913,2015,Ireland,Hydro,0.8064899999999989,2.86981360605286,13.8058911683275,0.0978359999999999
5638,7915,2015,Ireland,Wind,6.57299799999999,23.389352742077698,27.8778209052382,1.43293699999999
5639,7916,2015,Ireland,Solar,0.003408,0.0121270254676786,38.7057387057387,0.000951
5640,7917,2015,Ireland,Bioenergy,0.478587,1.70300373752932,-11.5325107444891,-0.062388
5641,7918,2015,Ireland,Other renewables,0.0,0.0,,0.0
5642,7922,2015,Italy,Fossil,172.059854,61.241360657619495,9.76023320477863,15.300116000000001
5643,7923,2015,Italy,Coal,43.201,15.376556240538301,-0.5822248814838721,-0.253
5644,7924,2015,Italy,Hard Coal,43.201,15.376556240538301,-0.5822248814838721,-0.253
5645,7925,2015,Italy,Lignite,0.0,0.0,,0.0
5646,7926,2015,Italy,Gas,110.87799999999999,39.4648689344787,18.3885709404629,17.2219999999999
5647,7927,2015,Italy,Other fossil,17.980854,6.39993548260247,-8.493161588210489,-1.668884
5648,7928,2015,Italy,Nuclear,0.0,0.0,,0.0
5650,7930,2015,Italy,Hydro,45.537324,16.2081253565801,-22.2188385257871,-13.008117
5651,7932,2015,Italy,Wind,14.8438819999999,5.28339127337134,-2.20332830203099,-0.334428
5652,7933,2015,Italy,Solar,22.942192000000002,8.16582730884076,2.85042856601689,0.635826999999995
5653,7934,2015,Italy,Bioenergy,19.385453,6.8998751950837605,3.53527447422425,0.6619279999999991
5654,7935,2015,Italy,Other renewables,6.18497099999999,2.2014202085044,4.54061662857718,0.268637999999999
5655,7939,2015,Latvia,Fossil,2.7569999999999903,49.8173184296974,17.971758664955,0.41999999999999893
5656,7940,2015,Latvia,Coal,0.0,0.0,,0.0
5657,7941,2015,Latvia,Hard Coal,0.0,0.0,,0.0
5658,7942,2015,Latvia,Lignite,0.0,0.0,,0.0
5659,7943,2015,Latvia,Gas,2.7560000000000002,49.7992490359978,17.928968763371802,0.418999999999999
5660,7944,2015,Latvia,Other fossil,0.001,0.0180693936995638,inf,0.001
5661,7945,2015,Latvia,Nuclear,0.0,0.0,,0.0
5663,7947,2015,Latvia,Hydro,1.860355,33.615486915952,-6.685463115438651,-0.13328399999999901
5664,7949,2015,Latvia,Wind,0.147135,2.65864024198532,5.31307260650479,0.00742299999999998
5665,7950,2015,Latvia,Solar,0.00023500000000000002,0.00424630751939749,137.373737373737,0.000136
5666,7951,2015,Latvia,Bioenergy,0.7694949999999989,13.9043081048458,15.028379830812199,0.100534
5667,7952,2015,Latvia,Other renewables,0.0,0.0,,0.0
5668,7956,2015,Lithuania,Fossil,2.315285,57.958746462823804,18.454711870719603,0.360711
5669,7957,2015,Lithuania,Coal,0.0,0.0,,0.0
5670,7958,2015,Lithuania,Hard Coal,0.0,0.0,,0.0
5671,7959,2015,Lithuania,Lignite,0.0,0.0,,0.0
5672,7960,2015,Lithuania,Gas,1.979,49.5404925311261,13.1503716409376,0.22999999999999898
5673,7961,2015,Lithuania,Other fossil,0.336285,8.4182539316977,63.583429811162794,0.130711
5674,7962,2015,Lithuania,Nuclear,0.0,0.0,,0.0
5676,7964,2015,Lithuania,Hydro,0.349252999999999,8.74288309144688,-12.3864545730491,-0.0493760000000002
5677,7966,2015,Lithuania,Wind,0.8103349999999989,20.2851920238555,26.7943369832919,0.171240999999999
5678,7967,2015,Lithuania,Solar,0.073313,1.8352512020891598,0.450783733421022,0.00032899999999999504
5679,7968,2015,Lithuania,Bioenergy,0.44652600000000003,11.1779272197845,11.6694676189904,0.046662
5680,7969,2015,Lithuania,Other renewables,0.0,0.0,,0.0
5681,7973,2015,Luxembourg,Fossil,0.903924,67.7243745832427,-40.009238292190204,-0.6028479999999999
5682,7974,2015,Luxembourg,Coal,0.0,0.0,,0.0
5683,7975,2015,Luxembourg,Hard Coal,0.0,0.0,,0.0
5684,7976,2015,Luxembourg,Lignite,0.0,0.0,,0.0
5685,7977,2015,Luxembourg,Gas,0.8375469999999989,62.751234350533,-42.28172517995029,-0.613548
5686,7978,2015,Luxembourg,Other fossil,0.0663769999999999,4.97314023270972,19.217989475007602,0.0106999999999999
5687,7979,2015,Luxembourg,Nuclear,0.0,0.0,,0.0
5689,7981,2015,Luxembourg,Hydro,0.099253,7.43629702332342,-7.91832114892192,-0.00853499999999996
5690,7983,2015,Luxembourg,Wind,0.10184800000000001,7.63072128027811,27.5076368370975,0.021972
5691,7984,2015,Luxembourg,Solar,0.10372100000000001,7.771051389440401,9.47847288924539,0.00897999999999998
5692,7985,2015,Luxembourg,Bioenergy,0.12596400000000002,9.43755572371526,9.32002603601651,0.010739
5693,7986,2015,Luxembourg,Other renewables,0.0,0.0,,0.0
5694,7990,2015,Malta,Fossil,1.203,92.20559932489859,-44.562211981566804,-0.966999999999999
5695,7991,2015,Malta,Coal,0.0,0.0,,0.0
5696,7992,2015,Malta,Hard Coal,0.0,0.0,,0.0
5697,7993,2015,Malta,Lignite,0.0,0.0,,0.0
5698,7994,2015,Malta,Gas,0.0,0.0,,0.0
5699,7995,2015,Malta,Other fossil,1.203,92.20559932489859,-44.562211981566804,-0.966999999999999
5700,7996,2015,Malta,Nuclear,0.0,0.0,,0.0
5702,7998,2015,Malta,Hydro,0.0,0.0,,0.0
5703,8000,2015,Malta,Wind,5.7999999999999994e-05,0.004445490241765679,0.0,0.0
5704,8001,2015,Malta,Solar,0.09498999999999999,7.2806399666434904,38.914887393974794,0.02661
5705,8002,2015,Malta,Bioenergy,0.006645,0.509315218216086,2.99132052076873,0.000192999999999999
5706,8003,2015,Malta,Other renewables,0.0,0.0,,0.0
5707,8007,2015,Netherlands,Fossil,92.468036,83.886443592934,5.7093317120338,4.994173
5708,8008,2015,Netherlands,Coal,39.374902,35.720673202146294,33.5421468543327,9.889902000000001
5709,8009,2015,Netherlands,Hard Coal,39.374902,35.720673202146294,33.5421468543327,9.889902000000001
5710,8010,2015,Netherlands,Lignite,0.0,0.0,,0.0
5711,8011,2015,Netherlands,Gas,47.272902,42.8856910846176,-8.24715267264468,-4.24909799999999
5712,8012,2015,Netherlands,Other fossil,5.820232,5.28007930617007,-9.999144871323221,-0.6466309999999991
5713,8013,2015,Netherlands,Nuclear,4.077,3.6986297678950604,-0.342214617452951,-0.0140000000000002
5715,8015,2015,Netherlands,Hydro,0.092699,0.0840959727383135,-17.3805704099821,-0.019500999999999998
5716,8017,2015,Netherlands,Wind,7.549874000000001,6.84920007855211,30.230079855657802,1.7525389999999899
5717,8018,2015,Netherlands,Solar,1.108519,1.0056417394351802,52.865225791238004,0.383358
5718,8019,2015,Netherlands,Bioenergy,4.933883,4.47598884844527,-1.5744079412624299,-0.0789220000000003
5719,8020,2015,Netherlands,Other renewables,0.0,0.0,,0.0
5720,8024,2015,Poland,Fossil,141.542228,86.1873143830218,2.1790852089627,3.0185489999999704
5721,8025,2015,Poland,Coal,130.519,79.4750954885182,0.771309450277946,0.9989999999999949
5722,8026,2015,Poland,Hard Coal,77.694,47.3091126110753,2.02087847153831,1.5390000000000001
5723,8027,2015,Poland,Lignite,52.825,32.1659828774429,-1.01189918485898,-0.5399999999999989
5724,8028,2015,Poland,Gas,6.3870000000000005,3.8891459089110803,19.876126126126103,1.05899999999999
5725,8029,2015,Poland,Other fossil,4.636228,2.82307298559245,26.132559453641,0.960548999999999
5726,8030,2015,Poland,Nuclear,0.0,0.0,,0.0
5728,8032,2015,Poland,Hydro,1.832196,1.11565329226918,-16.0486609086118,-0.350254
5729,8034,2015,Poland,Wind,10.8583649999999,6.611831191046389,41.4654746861787,3.1827359999999905
5730,8035,2015,Poland,Solar,0.056639,0.0344883881532511,721.927151356842,0.049748
5731,8036,2015,Poland,Bioenergy,9.936861,6.05071274550933,-0.400298773213614,-0.0399370000000001
5732,8037,2015,Poland,Other renewables,0.0,0.0,,0.0
5733,8041,2015,Portugal,Fossil,26.900706,52.4661260080009,31.9141023409823,6.508113
5734,8042,2015,Portugal,Coal,14.727,28.722987334229398,23.2178714859437,2.775
5735,8043,2015,Portugal,Hard Coal,14.727,28.722987334229398,23.2178714859437,2.775
5736,8044,2015,Portugal,Lignite,0.0,0.0,,0.0
5737,8045,2015,Portugal,Gas,10.562000000000001,20.599727862031,54.5507755340942,3.7279999999999904
5738,8046,2015,Portugal,Other fossil,1.6117059999999899,3.14341081174044,0.31825110653411703,0.0051129999999997
5739,8047,2015,Portugal,Nuclear,0.0,0.0,,0.0
5741,8049,2015,Portugal,Hydro,8.660506,16.891125425817698,-44.373085005998796,-6.908407
5742,8051,2015,Portugal,Wind,11.607638,22.6391009203721,-4.15936397087203,-0.503756999999996
5743,8052,2015,Portugal,Solar,0.7961550000000001,1.5527907911375902,26.9145056080189,0.16883900000000002
5744,8053,2015,Portugal,Bioenergy,3.103923,6.05377476848125,1.83861984248745,0.0560390000000001
5745,8054,2015,Portugal,Other renewables,0.203594,0.397082086190337,-0.8821553411292979,-0.0018120000000000302
5746,8058,2015,Romania,Fossil,28.0803029999999,42.597252361239704,6.3716257204724505,1.6820009999999899
5747,8059,2015,Romania,Coal,18.125,27.495258831340603,2.03794404098405,0.361999999999998
5748,8060,2015,Romania,Hard Coal,0.198,0.30036199992305795,-29.787234042553102,-0.0839999999999999
5749,8061,2015,Romania,Lignite,17.927,27.1948968314175,2.5513414564384,0.445999999999997
5750,8062,2015,Romania,Gas,9.386000000000001,14.238372380190999,15.8193484698914,1.2819999999999998
5751,8063,2015,Romania,Other fossil,0.569303,0.863621149708066,7.1524293151540705,0.0380009999999999
5752,8064,2015,Romania,Nuclear,11.64,17.657644843961602,-0.30832476875641807,-0.0359999999999995
5754,8066,2015,Romania,Hydro,16.632077,25.230524800981303,-11.553028983638198,-2.172498
5755,8068,2015,Romania,Wind,7.062930000000001,10.7143221218008,13.901508004470301,0.8620200000000001
5756,8069,2015,Romania,Solar,1.982,3.00665395882577,22.649197922513103,0.36600900000000003
5757,8070,2015,Romania,Bioenergy,0.523042,0.7934441472916991,3.7331001013448595,0.018823
5758,8071,2015,Romania,Other renewables,0.00010400000000000001,0.000157765898949485,-26.7605633802816,-3.8e-05
5759,8075,2015,Slovakia,Fossil,5.346,20.1492537313432,0.829875518672218,0.0440000000000004
5760,8076,2015,Slovakia,Coal,2.83,10.666365143977,-1.4966933518969598,-0.0429999999999997
5761,8077,2015,Slovakia,Hard Coal,0.96,3.61827227498869,0.7345225603357929,0.006999999999999999
5762,8078,2015,Slovakia,Lignite,1.87,7.04809286898839,-2.60416666666666,-0.0499999999999998
5763,8079,2015,Slovakia,Gas,1.604,6.045529926126941,-0.9264978381717021,-0.0149999999999999
5764,8080,2015,Slovakia,Other fossil,0.912,3.4373586612392497,12.5925925925925,0.10199999999999901
5765,8081,2015,Slovakia,Nuclear,15.145999999999999,57.0857832051861,-2.2775662945996498,-0.352999999999999
5767,8083,2015,Slovakia,Hydro,3.8659999999999903,14.571083974069,-8.14920408648135,-0.342999999999999
5768,8085,2015,Slovakia,Wind,0.006,0.0226142017186793,0.0,0.0
5769,8086,2015,Slovakia,Solar,0.506,1.90713101160862,-15.242881072026698,-0.0909999999999999
5770,8087,2015,Slovakia,Bioenergy,1.662,6.26413387607417,17.290049400141097,0.244999999999999
5771,8088,2015,Slovakia,Other renewables,0.0,0.0,,0.0
